BALANCE,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PAYMENTS,CREDIT_LIMIT,Cluster,Cluster_Name
7.297351,0.0,0.0,275.471932,1022.595043,2500.0,0,Low spenders
46.89543,682.64,682.64,0.0,864.625632,2000.0,0,Low spenders
1717.662673,209.62,209.62,1425.661833,559.604995,3000.0,0,Low spenders
274.604824,341.37,341.37,0.0,101.053841,2500.0,0,Low spenders
332.678531,0.0,0.0,2463.531694,7547.470632,2500.0,0,Low spenders
276.213858,449.86,449.86,0.0,1605.512753,1000.0,0,Low spenders
125.039376,1118.91,0.0,19.094068,1376.390319,1800.0,0,Low spenders
4204.42117,74.99,74.99,2826.208633,872.642121,4500.0,0,Low spenders
900.229315,250.72,0.0,0.0,2362.786253,6500.0,0,Low spenders
1106.815562,0.0,0.0,176.181983,310.991074,1200.0,0,Low spenders
2793.274214,46.65,0.0,1423.863661,1424.667783,3000.0,0,Low spenders
366.111566,3482.9,2132.1,348.857163,3044.978061,7500.0,0,Low spenders
91.597667,947.97,947.97,0.0,876.723841,5000.0,0,Low spenders
1085.316705,0.0,0.0,2339.490308,166.510521,2500.0,0,Low spenders
870.882167,1976.5,700.0,146.371963,467.583907,1500.0,0,Low spenders
11.441738,93.6,93.6,0.0,603.723258,1900.0,0,Low spenders
23.583209,199.32,199.32,0.0,160.013341,1500.0,0,Low spenders
969.139152,269.34,191.34,78.31266,641.186755,2000.0,0,Low spenders
1714.895872,1259.93,124.97,1113.090333,1609.219696,2500.0,0,Low spenders
16.629043,286.56,286.56,0.0,1080.55703,1500.0,0,Low spenders
126.467835,319.34,319.34,0.0,512.790367,2700.0,0,Low spenders
23.111629,237.66,237.66,0.0,538.820587,3000.0,0,Low spenders
1155.787246,142.0,130.0,178.259834,429.827489,1200.0,0,Low spenders
679.508597,380.1,380.1,0.0,443.106331,2500.0,0,Low spenders
2583.654027,667.39,452.86,389.261392,572.759229,6000.0,0,Low spenders
1.59198,166.63,166.63,0.0,331.28441,6000.0,0,Low spenders
208.127012,1659.13,317.84,0.0,1296.563214,5000.0,0,Low spenders
164.51282,0.0,0.0,145.563558,1055.203377,1200.0,0,Low spenders
38.251194,368.84,368.84,0.0,417.861072,3000.0,0,Low spenders
5.310611,234.0,234.0,0.0,303.704799,1500.0,0,Low spenders
265.920698,3148.36,732.61,0.0,3140.255647,4000.0,0,Low spenders
904.395249,158.0,68.0,0.0,358.518609,900.0,0,Low spenders
2.508768,302.91,0.0,0.0,287.749893,3000.0,0,Low spenders
15.797437,195.0,195.0,0.0,283.424488,2000.0,0,Low spenders
831.835714,750.02,162.0,477.128277,215.867749,1200.0,0,Low spenders
263.581756,1944.26,1244.26,819.47409,2628.464774,2700.0,0,Low spenders
2.053676,74.0,74.0,0.0,68.147484,6000.0,0,Low spenders
2666.147576,0.0,0.0,2704.302935,592.958317,3000.0,0,Low spenders
974.52764,952.02,506.94,0.0,1452.017727,4000.0,0,Low spenders
7.388588,84.05,84.05,0.0,171.883336,4000.0,0,Low spenders
54.567517,0.0,0.0,207.390596,276.975673,3000.0,0,Low spenders
1186.616403,0.0,0.0,1496.629534,1779.274853,1500.0,0,Low spenders
990.780585,844.45,0.0,0.0,530.463101,3000.0,0,Low spenders
1486.652099,3670.46,1066.88,371.312458,1098.980289,4000.0,0,Low spenders
918.22723,0.0,0.0,869.988157,881.16504,1200.0,0,Low spenders
1380.30715,664.83,664.83,1106.333559,401.138062,2500.0,0,Low spenders
44.63179,582.6,582.6,0.0,854.15178,3000.0,0,Low spenders
825.952638,1024.75,1024.75,0.0,746.172552,1200.0,0,Low spenders
1664.334555,862.95,0.0,0.0,987.668179,1900.0,0,Low spenders
1470.825974,220.7,220.7,400.571728,782.80657,3000.0,0,Low spenders
887.090835,4349.38,323.3,0.0,4388.029841,3000.0,0,Low spenders
581.583282,124.65,0.0,0.0,312.63967,600.0,0,Low spenders
23.261586,252.0,252.0,0.0,430.487291,2500.0,0,Low spenders
12.333825,182.16,182.16,0.0,150.287189,5000.0,0,Low spenders
5577.636715,5244.8,3155.06,0.0,2823.945882,12500.0,0,Low spenders
241.384531,335.0,236.0,0.0,661.587172,1000.0,0,Low spenders
311.54,2783.03,775.77,0.0,2924.377302,2000.0,0,Low spenders
55.176498,283.02,283.02,0.0,213.493415,1000.0,0,Low spenders
33.146065,218.76,218.76,0.0,199.280071,5000.0,0,Low spenders
1536.477562,4258.57,1136.64,0.0,2660.323704,5000.0,0,Low spenders
15.232505,384.0,384.0,0.0,568.982664,1500.0,0,Low spenders
315.588502,0.0,0.0,2966.464163,7842.362894,3000.0,0,Low spenders
28.939455,88.89,0.0,0.0,167.408848,1500.0,0,Low spenders
613.259699,0.0,0.0,57.112427,241.173093,700.0,0,Low spenders
9024.812044,0.0,0.0,2750.442399,302.484224,9000.0,0,Low spenders
3740.785208,0.0,0.0,3010.940233,6038.594309,10000.0,0,Low spenders
152.557222,1410.35,714.9,0.0,1202.218177,2500.0,0,Low spenders
5.993508,0.0,0.0,18.751913,46.268562,500.0,0,Low spenders
93.427011,772.8,0.0,0.0,850.9555,1200.0,0,Low spenders
69.79641,1175.88,1175.88,0.0,1410.334754,2000.0,0,Low spenders
1432.654644,604.52,426.36,0.0,611.086937,1400.0,0,Low spenders
22.56964,248.1,137.3,0.0,111.212325,1200.0,0,Low spenders
172.70596,55.0,55.0,0.0,190.74504,1500.0,0,Low spenders
21.966399,109.16,74.16,0.0,125.832337,4000.0,0,Low spenders
11.250371,141.12,141.12,0.0,94.386204,5000.0,0,Low spenders
1277.423486,533.73,319.75,606.668879,1403.721157,1500.0,0,Low spenders
1232.345324,0.0,0.0,369.262743,299.568227,1700.0,0,Low spenders
78.379827,865.07,865.07,0.0,1255.249234,5000.0,0,Low spenders
37.021347,133.35,133.35,0.0,936.840542,2500.0,0,Low spenders
7.099375,81.12,81.12,0.0,157.006258,4000.0,0,Low spenders
27.625906,234.48,234.48,0.0,109.281131,2500.0,0,Low spenders
214.436679,1986.7,1986.7,0.0,2186.981284,700.0,0,Low spenders
228.025747,2159.68,1561.66,0.0,2161.393568,3000.0,0,Low spenders
21.844186,169.56,169.56,0.0,181.438267,2500.0,0,Low spenders
416.601199,4266.25,2052.2,0.0,3822.475208,4000.0,0,Low spenders
815.229732,2371.92,2371.92,0.0,1741.315136,2000.0,0,Low spenders
337.616152,64.12,64.12,0.0,422.115624,2000.0,0,Low spenders
2388.410501,0.0,0.0,7529.012056,1593.23412,7000.0,0,Low spenders
2224.891476,211.05,0.0,4014.66362,3615.055541,3000.0,0,Low spenders
1162.054399,265.18,110.28,1216.25491,292.523356,1500.0,0,Low spenders
42.170547,588.0,588.0,0.0,611.475897,2500.0,0,Low spenders
211.1622,0.0,0.0,892.182389,546.738575,1000.0,0,Low spenders
1653.400854,100.0,0.0,2031.677435,575.557594,2000.0,0,Low spenders
4408.966613,505.79,393.3,1601.520906,1210.835102,5000.0,0,Low spenders
158.641614,779.35,0.0,0.0,812.070417,1200.0,0,Low spenders
50.078433,339.69,339.69,0.0,76.455028,1200.0,0,Low spenders
621.553537,0.0,0.0,5018.474514,3406.081412,2000.0,0,Low spenders
7.605458,89.75,89.75,0.0,132.580643,4000.0,0,Low spenders
231.859622,190.0,0.0,108.768879,119.940752,1200.0,0,Low spenders
518.923941,264.0,0.0,0.0,235.996925,5000.0,0,Low spenders
1098.392083,0.0,0.0,1297.518366,1490.988443,1200.0,0,Low spenders
804.006538,0.0,0.0,266.561781,226.212069,2500.0,0,Low spenders
142.290756,540.0,20.0,0.0,245.492892,4000.0,0,Low spenders
162.068326,1290.24,88.87,0.0,963.846752,6000.0,0,Low spenders
1443.146299,235.4,235.4,615.789083,831.048408,1800.0,0,Low spenders
366.084233,1167.39,0.0,200.106907,470.516409,2500.0,0,Low spenders
910.821412,3726.65,1189.76,0.0,5125.340024,3000.0,0,Low spenders
2.930211,285.39,285.39,0.0,305.985621,1500.0,0,Low spenders
88.577811,356.15,0.0,0.0,349.838628,1600.0,0,Low spenders
3805.493532,465.6,233.6,2406.661489,949.278907,4500.0,0,Low spenders
1466.99222,230.1,200.1,0.0,415.795291,1500.0,0,Low spenders
676.221211,125.0,125.0,0.0,340.888872,1000.0,0,Low spenders
1623.895229,0.0,0.0,352.784134,729.695998,1700.0,0,Low spenders
269.075434,4572.32,1844.95,2935.973895,6555.062784,4000.0,0,Low spenders
34.40685,133.0,133.0,0.0,153.124928,1500.0,0,Low spenders
225.662097,2566.91,2566.91,0.0,2649.088349,5000.0,0,Low spenders
402.512336,150.0,150.0,0.0,228.715923,450.0,0,Low spenders
1520.501423,1405.22,576.82,0.0,470.831678,10500.0,0,Low spenders
3015.597547,586.77,485.37,1726.922555,1472.730273,3400.0,0,Low spenders
2530.378121,55.5,55.5,0.0,1041.914403,3500.0,0,Low spenders
395.93884,991.48,284.46,208.802882,959.26132,1400.0,0,Low spenders
7.097146,78.19,78.19,0.0,63.770059,5000.0,0,Low spenders
1640.837102,0.0,0.0,708.972588,493.854051,1900.0,0,Low spenders
2613.063331,0.0,0.0,1695.629234,710.063755,3000.0,0,Low spenders
950.716155,335.62,335.62,0.0,762.737851,1000.0,0,Low spenders
2283.366217,2734.77,1088.9,4303.863961,8122.574527,9500.0,0,Low spenders
509.685823,457.68,457.68,0.0,157.893758,4000.0,0,Low spenders
147.571435,0.0,0.0,2200.173071,2763.958077,1200.0,0,Low spenders
2847.472954,0.0,0.0,3800.293424,4869.842863,4000.0,0,Low spenders
1094.632736,503.41,503.41,445.031842,1108.862245,1000.0,0,Low spenders
1258.725885,0.0,0.0,4353.620039,4229.128226,3000.0,0,Low spenders
88.173076,659.72,573.86,0.0,1070.775031,4000.0,0,Low spenders
3211.389574,0.0,0.0,4464.940638,6925.733929,6500.0,0,Low spenders
303.740542,0.0,0.0,869.489056,359.36061,1000.0,0,Low spenders
2981.811529,120.0,0.0,1085.441874,870.661235,6500.0,0,Low spenders
493.243274,1180.68,0.0,0.0,948.216919,1500.0,0,Low spenders
41.414562,440.0,440.0,0.0,445.575139,1000.0,0,Low spenders
39.105741,220.0,0.0,0.0,427.409497,3000.0,0,Low spenders
1937.273513,658.87,579.2,0.0,758.215724,2000.0,0,Low spenders
781.279607,1370.19,0.0,0.0,1391.682252,2500.0,0,Low spenders
1322.818587,0.0,0.0,762.301096,1035.62732,1500.0,0,Low spenders
1841.468929,0.0,0.0,513.751922,573.083099,2000.0,0,Low spenders
2371.89209,447.81,158.38,5515.157108,458.534768,8500.0,0,Low spenders
470.353862,105.0,0.0,391.351946,239.928287,700.0,0,Low spenders
308.542887,680.0,0.0,0.0,1261.970352,2500.0,0,Low spenders
1175.895992,154.38,0.0,37.197366,1909.161919,4000.0,0,Low spenders
1854.03323,1013.5,437.5,1243.093189,654.473825,2000.0,0,Low spenders
1256.612223,498.99,0.0,1353.14431,685.344851,3000.0,0,Low spenders
1767.719314,0.0,0.0,272.520678,514.651337,2000.0,0,Low spenders
4995.526188,0.0,0.0,5807.528817,1083.891126,6000.0,0,Low spenders
81.088359,554.7,238.7,0.0,579.784969,1000.0,0,Low spenders
1153.961386,295.0,0.0,0.0,428.640942,1200.0,0,Low spenders
6262.211034,1456.07,1380.0,5425.912807,6933.817424,10500.0,0,Low spenders
167.044456,1477.42,1477.42,1434.563127,2860.74586,2500.0,0,Low spenders
916.487817,633.71,316.89,0.0,255.469805,4000.0,0,Low spenders
5269.761999,0.0,0.0,663.355012,1305.706821,6500.0,0,Low spenders
189.434859,500.09,500.09,0.0,521.673011,3000.0,0,Low spenders
1457.381936,0.0,0.0,236.725014,536.361045,1500.0,0,Low spenders
1139.894588,0.0,0.0,1030.19301,300.826793,1200.0,0,Low spenders
231.593057,2123.43,2123.43,424.95317,2812.54066,7500.0,0,Low spenders
1625.249578,1814.65,960.0,1825.212313,1281.171589,3000.0,0,Low spenders
3840.50578,0.0,0.0,5558.961557,4608.621771,5500.0,0,Low spenders
279.501554,1365.5,1029.5,0.0,1340.02971,5000.0,0,Low spenders
674.838072,56.42,0.0,419.348768,429.961027,800.0,0,Low spenders
3215.344017,1149.92,420.06,5157.157638,2171.419976,6500.0,0,Low spenders
162.267397,907.99,0.0,339.493008,1223.617997,1120.0,0,Low spenders
2323.083307,0.0,0.0,4750.570325,3537.546355,6000.0,0,Low spenders
10.536718,385.4,385.4,0.0,416.407817,2500.0,0,Low spenders
443.339878,0.0,0.0,857.622301,274.760566,1200.0,0,Low spenders
2511.847024,109.0,0.0,317.452807,456.810152,8000.0,0,Low spenders
1054.417866,0.0,0.0,239.097147,323.486669,1200.0,0,Low spenders
876.008428,500.0,500.0,182.955711,510.340741,1200.0,0,Low spenders
150.071799,1800.0,1800.0,0.0,2021.257541,5000.0,0,Low spenders
1179.746682,30.0,0.0,39.323999,264.032163,1200.0,0,Low spenders
739.847303,329.25,329.25,1153.945828,2406.97813,1000.0,0,Low spenders
2341.530186,1791.11,546.64,3091.496553,1409.686401,5500.0,0,Low spenders
290.079966,550.93,550.93,0.0,579.825344,4000.0,0,Low spenders
1174.352352,0.0,0.0,166.250847,253.408681,2500.0,0,Low spenders
18.957284,187.25,187.25,0.0,296.967289,3000.0,0,Low spenders
365.674097,1169.73,0.0,0.0,877.026023,1500.0,0,Low spenders
364.726077,0.0,0.0,555.036998,218.664436,500.0,0,Low spenders
743.245283,1610.06,398.16,0.0,274.724354,3500.0,0,Low spenders
16.967335,2767.85,2272.26,0.0,1322.585206,3000.0,0,Low spenders
8.35947,81.78,81.78,0.0,896.300688,4000.0,0,Low spenders
4530.205197,1750.66,1107.48,26268.69989,25203.91336,8500.0,2,Cash Advance–Dependent Customers
240.439583,481.01,0.0,461.403602,139.715889,1200.0,0,Low spenders
745.774052,0.0,0.0,1221.85443,1169.235129,5000.0,0,Low spenders
2347.383015,0.0,0.0,1480.171443,571.934258,3000.0,0,Low spenders
2271.102591,272.93,272.93,1120.44963,764.791793,2500.0,0,Low spenders
28.155795,324.17,324.17,0.0,354.506682,1500.0,0,Low spenders
26.143505,124.03,0.0,0.0,309.366769,1000.0,0,Low spenders
26.864424,373.77,373.77,0.0,381.479704,7000.0,0,Low spenders
322.222745,2522.03,341.24,0.0,1898.185428,9000.0,0,Low spenders
1150.867752,108.0,108.0,0.0,98.195732,1000.0,0,Low spenders
826.283578,2241.87,300.32,0.0,2578.745567,2500.0,0,Low spenders
564.02688,1007.4,65.58,0.0,506.930593,2000.0,0,Low spenders
120.307206,653.95,0.0,0.0,1327.025412,2500.0,0,Low spenders
32.71168,350.0,350.0,0.0,421.815239,3000.0,0,Low spenders
133.797452,2460.0,2460.0,0.0,3601.545344,2500.0,0,Low spenders
532.467828,3262.5,2075.76,0.0,2683.090485,4500.0,0,Low spenders
799.274442,906.81,457.16,730.50642,1590.918593,1000.0,0,Low spenders
857.256959,636.84,152.64,2224.941246,443.001353,3000.0,0,Low spenders
6681.371469,2968.2,0.0,7709.347455,3035.412729,9000.0,0,Low spenders
34.775517,0.0,0.0,18.240626,1132.985402,1500.0,0,Low spenders
25.99831,398.57,287.33,0.0,821.069037,2500.0,0,Low spenders
6256.556896,0.0,0.0,2045.731359,1573.751794,6500.0,0,Low spenders
561.003319,11577.0,602.0,875.58307,12148.50351,5500.0,0,Low spenders
919.252125,1002.4,0.0,196.076296,173.632529,2000.0,0,Low spenders
3139.84354,859.03,859.03,1360.869614,8655.727728,9000.0,0,Low spenders
1106.42635,0.0,0.0,639.271966,364.636263,2500.0,0,Low spenders
611.327959,518.88,518.88,0.0,670.361848,600.0,0,Low spenders
1205.024103,1247.43,1247.43,0.0,1314.358147,1000.0,0,Low spenders
600.450838,351.88,247.1,445.263361,785.561972,800.0,0,Low spenders
32.928594,337.0,337.0,0.0,398.157668,2500.0,0,Low spenders
35.862466,361.49,0.0,0.0,625.790303,1500.0,0,Low spenders
673.592238,2199.62,1896.06,0.0,2377.36405,3000.0,0,Low spenders
1456.624844,53.9,53.9,0.0,330.888649,1500.0,0,Low spenders
1254.480637,0.0,0.0,263.591009,684.225274,1500.0,0,Low spenders
5.135703,323.71,323.71,0.0,219.996991,1500.0,0,Low spenders
706.327578,169.54,0.0,1406.735573,302.97678,2500.0,0,Low spenders
3610.883496,0.0,0.0,2791.511852,810.481966,4500.0,0,Low spenders
95.055337,133.45,116.65,437.390028,469.271786,2500.0,0,Low spenders
1242.886266,17.6,0.0,0.0,589.674674,4000.0,0,Low spenders
9.048773,316.2,316.2,0.0,391.398298,2000.0,0,Low spenders
169.892916,973.5,0.0,0.0,28.078586,2000.0,0,Low spenders
1397.560022,0.0,0.0,869.402466,543.796511,2000.0,0,Low spenders
1185.330971,0.0,0.0,1651.711638,341.938368,3000.0,0,Low spenders
978.771066,905.04,359.92,0.0,392.482391,4000.0,0,Low spenders
283.691223,45.65,0.0,0.0,165.821773,1000.0,0,Low spenders
28.612828,208.0,208.0,0.0,253.537038,3000.0,0,Low spenders
677.778395,0.0,0.0,1361.306734,1515.946459,1500.0,0,Low spenders
724.614301,1534.71,1103.31,1363.547989,1809.593702,1700.0,0,Low spenders
59.797799,309.25,19.85,0.0,675.101601,2000.0,0,Low spenders
42.653615,93.24,93.24,0.0,156.57819,5000.0,0,Low spenders
284.43378,212.92,212.92,0.0,1202.791804,1500.0,0,Low spenders
1569.712031,375.92,0.0,38.237206,530.069186,1700.0,0,Low spenders
2130.050015,1044.2,208.24,0.0,597.906134,6000.0,0,Low spenders
539.072205,240.51,111.87,0.0,340.349133,500.0,0,Low spenders
31.872458,394.0,394.0,0.0,778.621541,1500.0,0,Low spenders
209.026944,1520.76,863.57,0.0,1771.078066,3500.0,0,Low spenders
683.286191,706.08,0.0,0.0,1847.90353,1500.0,0,Low spenders
457.07022,1273.0,0.0,0.0,2633.35913,2500.0,0,Low spenders
13.440318,0.0,0.0,138.410148,150.90008,1500.0,0,Low spenders
762.921161,1214.55,221.88,399.600567,1579.200728,1500.0,0,Low spenders
69.4432,368.16,368.16,0.0,153.124113,2500.0,0,Low spenders
26.526741,135.31,135.31,0.0,93.853979,1500.0,0,Low spenders
52.358663,658.24,0.0,0.0,1609.331101,4000.0,0,Low spenders
1144.128891,1373.27,685.12,1101.351331,1705.162709,4000.0,0,Low spenders
399.50457,740.11,329.83,0.0,1379.683829,1200.0,0,Low spenders
71.431411,2068.41,2068.41,0.0,1984.989648,2500.0,0,Low spenders
42.288669,313.36,313.36,0.0,428.089548,2000.0,0,Low spenders
528.324583,0.0,0.0,2101.089889,1398.911214,3000.0,0,Low spenders
1609.514614,0.0,0.0,136.209339,277.622861,1700.0,0,Low spenders
442.111046,671.36,671.36,777.528996,63.199553,3000.0,0,Low spenders
1075.032405,0.0,0.0,134.388107,585.94084,1200.0,0,Low spenders
24.660951,0.0,0.0,398.729042,757.357928,500.0,0,Low spenders
55.17712,532.64,532.64,0.0,547.608958,2500.0,0,Low spenders
734.729977,0.0,0.0,428.36939,1596.300157,1200.0,0,Low spenders
2479.815703,5812.17,669.6,638.563709,4586.498256,10500.0,0,Low spenders
112.702102,1437.38,0.0,0.0,1469.057487,2000.0,0,Low spenders
3.513242,48.04,48.04,0.0,140.940173,1500.0,0,Low spenders
2760.89889,0.0,0.0,4278.969301,997.950103,7500.0,0,Low spenders
784.627873,641.0,0.0,913.146344,1657.991354,1800.0,0,Low spenders
4071.993764,0.0,0.0,1541.393819,1528.928247,5000.0,0,Low spenders
3616.393429,2459.18,2429.18,0.0,2203.05836,5500.0,0,Low spenders
2971.600871,6513.38,1818.7,0.0,4960.050608,5000.0,0,Low spenders
677.403883,0.0,0.0,1149.411566,126.873568,1200.0,0,Low spenders
1884.083078,31.66,31.66,493.377807,901.067057,2000.0,0,Low spenders
114.752318,387.12,387.12,0.0,981.332431,2500.0,0,Low spenders
201.487515,1688.12,1688.12,0.0,1641.148627,4000.0,0,Low spenders
299.531528,3473.11,2209.57,0.0,3019.01839,7500.0,0,Low spenders
146.616802,0.0,0.0,614.430788,216.978003,1200.0,0,Low spenders
2421.820915,0.0,0.0,4045.770203,334.730343,5000.0,0,Low spenders
1728.29571,673.8,673.8,0.0,727.421149,1700.0,0,Low spenders
1035.03102,704.17,704.17,0.0,274.26228,3400.0,0,Low spenders
14.869439,391.68,391.68,0.0,442.402951,1500.0,0,Low spenders
842.103869,496.56,496.56,0.0,254.599294,1000.0,0,Low spenders
1809.917132,266.64,266.64,0.0,77.991128,2500.0,0,Low spenders
399.156352,2870.76,1976.27,0.0,3064.377023,2500.0,0,Low spenders
193.050982,1337.1,0.0,91.705707,2067.611692,10000.0,0,Low spenders
1243.68657,221.72,221.72,1324.264801,2268.784133,1700.0,0,Low spenders
135.418099,777.16,777.16,0.0,601.471905,3000.0,0,Low spenders
19.587949,299.77,299.77,0.0,327.059511,2700.0,0,Low spenders
745.368581,153.89,153.89,0.0,500.110264,1700.0,0,Low spenders
274.305611,419.88,419.88,0.0,665.834636,2500.0,0,Low spenders
367.033521,567.75,0.0,0.0,484.20499,600.0,0,Low spenders
475.301123,415.47,0.0,762.195411,3965.150992,7000.0,0,Low spenders
1865.271423,412.0,0.0,0.0,597.104874,2000.0,0,Low spenders
1618.277656,3031.28,1414.93,0.0,2513.922495,3200.0,0,Low spenders
36.57785,561.48,561.48,0.0,891.708605,3000.0,0,Low spenders
443.558578,26.09,0.0,646.932676,1218.866837,1200.0,0,Low spenders
17.905235,159.0,159.0,0.0,134.532028,4000.0,0,Low spenders
1514.885982,928.06,93.76,0.0,2797.8913,4500.0,0,Low spenders
63.292505,545.38,545.38,0.0,520.936337,4000.0,0,Low spenders
4135.663046,0.0,0.0,3168.34945,1360.105727,4500.0,0,Low spenders
129.881716,672.0,672.0,0.0,775.413322,1500.0,0,Low spenders
228.107524,510.32,293.42,0.0,552.200643,5000.0,0,Low spenders
277.308988,1588.34,1088.34,0.0,1316.907062,2500.0,0,Low spenders
20.920544,392.96,392.96,0.0,324.004832,4000.0,0,Low spenders
1462.74666,2400.37,286.63,0.0,2893.730422,1700.0,0,Low spenders
328.436912,2738.82,330.0,0.0,2339.534377,1000.0,0,Low spenders
11.772828,101.0,0.0,0.0,164.865563,1200.0,0,Low spenders
6105.102208,248.73,248.73,8554.169846,1824.639869,9000.0,0,Low spenders
1223.783946,135.24,135.24,0.0,328.934771,1200.0,0,Low spenders
659.121167,458.5,458.5,0.0,65.156724,1500.0,0,Low spenders
4228.417754,11994.71,0.0,496.521561,508.797444,13450.0,0,Low spenders
384.803407,549.0,258.0,0.0,569.597465,1000.0,0,Low spenders
18.120946,57.0,0.0,0.0,118.438703,1500.0,0,Low spenders
1150.04204,1283.45,964.78,47.044876,2430.864396,3500.0,0,Low spenders
158.512412,713.64,0.0,0.0,1121.322787,3000.0,0,Low spenders
4925.078801,194.6,0.0,2746.434556,5149.230429,9000.0,0,Low spenders
61.653547,1194.22,1194.22,0.0,1775.371596,3777.777778,0,Low spenders
1669.488962,0.0,0.0,254.011804,571.589438,1800.0,0,Low spenders
23.587067,837.48,837.48,0.0,775.895535,3500.0,0,Low spenders
61.253237,377.86,299.86,0.0,347.206621,2700.0,0,Low spenders
622.55987,343.46,121.62,1898.121821,964.143984,1500.0,0,Low spenders
677.077167,119.19,119.19,181.735735,504.762147,700.0,0,Low spenders
2.910578,56.94,56.94,0.0,129.412694,3000.0,0,Low spenders
807.555134,242.06,242.06,0.0,1610.237285,1000.0,0,Low spenders
1099.649455,0.0,0.0,72.841356,322.777824,1200.0,0,Low spenders
2369.073061,0.0,0.0,1235.769004,3428.646118,3500.0,0,Low spenders
1.941328,15.3,15.3,0.0,190.254352,5000.0,0,Low spenders
2365.48995,0.0,0.0,1294.098177,816.5164,2500.0,0,Low spenders
1128.878514,129.86,0.0,372.192943,767.993781,4200.0,0,Low spenders
806.446131,0.0,0.0,916.64405,504.66084,3000.0,0,Low spenders
25.921726,268.92,268.92,0.0,458.387948,1500.0,0,Low spenders
531.075085,485.73,333.33,474.10077,1657.453579,2500.0,0,Low spenders
1371.187284,208.76,59.76,73.235325,447.764231,1500.0,0,Low spenders
484.108869,0.0,0.0,850.784054,590.725031,1000.0,0,Low spenders
48.573636,258.36,258.36,0.0,197.464636,1500.0,0,Low spenders
709.475496,0.0,0.0,1240.838098,1242.9897,1000.0,0,Low spenders
1768.456809,449.73,54.68,0.0,664.529374,3000.0,0,Low spenders
475.229863,126.03,0.0,452.857459,476.74593,1200.0,0,Low spenders
75.244732,623.3,239.25,0.0,579.531266,4500.0,0,Low spenders
18.627266,309.26,309.26,0.0,272.654072,1500.0,0,Low spenders
980.922091,0.0,0.0,644.770362,569.660031,1200.0,0,Low spenders
104.311214,1270.59,0.0,0.0,1359.473756,2000.0,0,Low spenders
2383.427985,95.08,0.0,2437.054164,145.154675,2500.0,0,Low spenders
145.47022,95.0,57.0,0.0,175.248349,1500.0,0,Low spenders
43.087983,133.0,0.0,0.0,189.248952,3000.0,0,Low spenders
1273.498021,449.28,449.28,0.0,475.727103,1200.0,0,Low spenders
33.880019,3421.12,412.57,269.61939,3977.215235,3500.0,0,Low spenders
21.881528,89.04,0.0,0.0,193.985335,2500.0,0,Low spenders
1223.630962,2065.5,1436.7,0.0,638.997243,1500.0,0,Low spenders
1441.993476,0.0,0.0,2464.684708,3206.577257,3000.0,0,Low spenders
1070.631288,651.91,0.0,40.07681,258.767714,1200.0,0,Low spenders
594.268871,1036.76,69.96,0.0,198.237134,2500.0,0,Low spenders
25.715061,449.32,0.0,0.0,1086.379588,5000.0,0,Low spenders
1439.410201,184.7,0.0,0.0,299.988581,1500.0,0,Low spenders
543.815182,0.0,0.0,45.475577,593.946163,3000.0,0,Low spenders
36.979201,0.0,0.0,4262.120108,22099.47812,2500.0,2,Cash Advance–Dependent Customers
9220.534572,1420.31,642.65,9816.782544,4257.372749,12500.0,0,Low spenders
6631.790101,74.17,0.0,4618.934859,1652.029653,9000.0,0,Low spenders
39.251217,1066.62,727.52,204.615371,1340.881787,3500.0,0,Low spenders
2.02217,0.0,0.0,438.924394,1767.395484,1200.0,0,Low spenders
38.068219,799.92,799.92,0.0,553.927866,2500.0,0,Low spenders
578.795795,994.12,889.12,2578.563752,2369.347633,2500.0,0,Low spenders
1325.679991,1084.87,397.3,3330.913556,4135.414563,3000.0,0,Low spenders
743.52828,158.95,0.0,0.0,250.349363,800.0,0,Low spenders
41.789262,821.51,319.56,109.91813,969.030384,4000.0,0,Low spenders
987.110602,0.0,0.0,1139.392895,139.607827,1200.0,0,Low spenders
11.981427,187.55,187.55,0.0,261.920143,1000.0,0,Low spenders
11.316443,112.23,0.0,0.0,636.15056,3000.0,0,Low spenders
0.0,300.0,300.0,0.0,5228.819138,4000.0,0,Low spenders
523.127544,786.94,204.2,1088.139436,1603.447936,1000.0,0,Low spenders
650.485202,555.2,216.2,589.349657,351.575597,1000.0,0,Low spenders
2320.107011,2118.42,0.0,3285.570621,922.698832,5000.0,0,Low spenders
106.45347,2014.84,1140.0,0.0,2139.733072,3000.0,0,Low spenders
281.112517,0.0,0.0,295.616931,631.473289,1000.0,0,Low spenders
324.055174,2075.13,975.13,0.0,1653.941553,1500.0,0,Low spenders
617.999607,387.7,137.7,684.8408,1723.350971,1200.0,0,Low spenders
2076.211673,1057.0,1057.0,0.0,696.769705,2500.0,0,Low spenders
63.078242,114.0,114.0,0.0,184.582486,3000.0,0,Low spenders
0.14446,0.0,0.0,97.038129,186.434257,7000.0,0,Low spenders
1012.841277,0.0,0.0,790.832609,2531.648689,1500.0,0,Low spenders
6.526735,53.09,0.0,0.0,309.515966,1000.0,0,Low spenders
83.258534,41.4,29.5,0.0,157.225241,2700.0,0,Low spenders
852.530387,45.65,0.0,0.0,387.594772,1200.0,0,Low spenders
304.249156,3127.98,3127.98,0.0,3489.90364,6000.0,0,Low spenders
